month	day	subplot_code	transect_section_letter	code_of_piece	diameter_width_prior	diameter_width.mm	diameter_height_prior	diameter_height.mm	branchfall	tag	inclination_prior	inclination	orientation_degrees_prior	orientation_degrees	suspended	soil_contact	notes_prior	notes	RT	RR	TT	TC	TS	TV	MC	MS	year	observer	uniqid
2	14	21,15	L	22-2	NA	308	NA	NA	1	4867	NA	5.3	NA	110	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	NA	2022	E	fallen160
2	14	21,17	K	8-1	142	NA	NA	NA	1	721404	0.4	NA	180	NA	NA	*	NA	Nada	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen161
2	14	21,17	L	8-1	NA	NA	NA	NA	1	No tag	NA	NA	NA	NA	NA	*	Nada	Nada	NA	NA	NA	NA	NA	NA	NA	NA	2022	E	fallen162
2	14	21,17	O	20-1	351	349	355	NA	1	157638	8	8.3	280	268	NA	*	Parece que hay error en cross section width el año pasado	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen163
2	14	22,19	I	21-1	230	211	232	223	0	No tag	6.4	6.2	280	280	*	NA	muestra de un cecropia	NA	NA	*	NA	*	NA	NA	NA	*	2022	E	fallen164
2	14	22,19	J	20-1	316	325	345	NA	1	4839	2.6	2.5	174	170	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen165
2	14	22,19	J	21-1	462	452	461	NA	1	4846	1.7	6.2	54	50	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen166
2	14	22,21	B	21-1	524	684	NA	NA	1	422840-1	0.2	4	230	230	NA	*	NA	la muestra se rajo	NA	NA	*	NA	NA	*	*	NA	2022	E	fallen167
2	14	22,21	D	20-1	439	421	NA	NA	1	4839	1	1.7	178	178	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen168
2	14	22,21	F	19-1	175	NA	203	NA	0	4833	14.8	NA	40	NA	*	NA	NA	Nada	NA	*	NA	*	NA	NA	*	NA	2022	E	fallen169
2	14	22,21	F	20-1	118	NA	NA	NA	1	4883	18	NA	80	NA	NA	*	NA	solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen170
2	14	22,21	F	21-1	272	268	NA	NA	0	4883	3.1	9.7	158	158	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	E	fallen171
2	14	22,21	H	20-1	790	754	NA	NA	1	4833	0.3	4.9	350	332	NA	*	se rajo mas por eso la medida es mayor	muestra rajada	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen172
2	14	22,21	L	2-1	267	256	285	283	0	4484	0.1	4	294	294	*	NA	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen173
2	14	22,21	L	2-2	166	188	139	155	0	4484	4.2	4.7	294	294	*	NA	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen174
2	14	22,21	M	2-2	495	501	NA	NA	1	4484	6.4	6.3	300	300	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen175
2	16	23,03	D	19-1	854	858	688	673	1	4649	20.3	23.1	250	260	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen176
2	16	23,03	E	19-1	242	145	106	95	1	4649	12.2	3.6	358	340	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen177
2	16	2306	B	19-1	165	NA	NA	NA	1	4593	2.1	NA	190	NA	NA	*	NA	nada	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen178
2	16	23,06	G	7-1	200	193	240	NA	2	4673	13.1	16	256	250	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	V	fallen179
2	16	23,06	G	7-2	301	273	NA	NA	2	4673	2.8	1.8	242	234	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	V	fallen180
2	16	23,06	J	19-1	79	NA	NA	NA	1	4586	NA	NA	NA	NA	NA	*	NA	Nada	NA	NA	*	NA	*	NA	*	NA	2022	V	fallen181
2	16	23,06	J	19-2	NA	NA	NA	NA	1	4586	NA	NA	NA	NA	NA	*	nada	Nada	NA	*	NA	NA	*	NA	NA	*	2022	V	fallen182
2	16	23,06	M	20-1	1024	905	NA	NA	1	4673	6.3	3.5	90	84	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen183
2	16	23,06	N	19-1	278	NA	NA	NA	1	4586	0.7	NA	180	NA	NA	*	NA	Solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen184
2	16	23,06	N	20-1	649	585	NA	NA	1	4673	2.1	1.3	90	76	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen185
2	16	23,06	D	22-1	NA	272	NA	200	1	no tag	NA	4.4	NA	140	*	NA	NA	Esta rajado	NA	NA	*	NA	NA	*	*	NA	2022	V	fallen186
2	16	23,06	E	22-1	NA	86	NA	296	1	no tag	NA	2.5	NA	140	*	NA	NA	Mismo que  D 22-1 esta rajado	NA	NA	*	NA	NA	*	*	NA	2022	V	fallen187
2	14	23,17	A	19-1	162	161	228	212	1	no tag	4.8	2.4	162	162	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen188
2	14	23,17	B	20-1	167	162	266	257	2	4524	16.1	22.2	154	154	*	NA	NA	NA	NA	*	NA	NA	NA	*	NA	*	2022	E	fallen189
2	14	23,17	E	21-1	448	402	NA	NA	1	4730	11	17.1	214	218	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen190
2	14	23,23	A	2-1	234	231	NA	NA	0	no tag	23.2	23.5	140	160	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	V	fallen191
2	14	23,23	A	2-2	256	262	NA	NA	0	no tag	1.7	0.3	340	350	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	V	fallen192
2	14	23,23	C	20-1	539	NA	NA	NA	1	4785	3.6	NA	330	NA	NA	*	NA	Solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen193
2	14	23,23	F	20-1	435	456	456	426	1	4785	2.2	1.3	330	320	*	NA	NA	corregir las medidas anteriores la medida del ancho en realidad es el alto y visebersa	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen194
2	14	23,23	G	20-1	543	526	NA	NA	1	4789	6.5	5.2	306	304	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen195
2	14	23,23	H	20-1	206	125	213	134	0	4789	61.2	NA	214	NA	*	NA	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen196
2	14	23,23	H	20-2	293	280	296	293	0	4789	8	1.8	290	294	*	NA	NA	NA	*	NA	NA	*	NA	NA	*	NA	2022	V	fallen197
2	14	23,23	H	20-3	197	173	185	NA	0	4789	1.1	4.5	303	330	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen198
2	14	23,23	H	20-4	206	183	NA	NA	0	4789	2.3	5.5	328	326	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen199
2	14	23,23	B	22-1	NA	433	NA	503	1	No tag	NA	2.3	NA	176	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen200
2	14	23,23	G	22-1	NA	256	NA	254	1	153697	NA	11.2	NA	280	*	NA	NA	NA	NA	NA	*	NA	*	NA	*	NA	2022	V	fallen201
2	14	23;23	H	22-1	NA	225	NA	NA	1	1536971	NA	9.4	NA	300	NA	*	NA	NA	NA	NA	*	NA	*	NA	*	NA	2022	V	fallen202
2	15	24,09	K	21-1	320	304	297	NA	1	4356	11.2	8.1	350	344	NA	*	NA	NA	NA	*	NA	NA	NA	*	*	NA	2022	V	fallen203
2	15	24,09	O	20-1	200	202	204	NA	0	4211	28.3	26.5	100	88	NA	*	NA	NA	NA	*	NA	NA	NA	*	NA	*	2022	V	fallen204
2	15	24,15	B	19-1	328	303	NA	NA	1	4386	3.1	1.7	235	235	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen205
2	15	24,15	J	22-1	NA	224	NA	196	1	4534	NA	30.2	NA	168	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen206
2	15	24,15	J	22-2	NA	260	NA	NA	0	4393	NA	3.1	NA	168	NA	*	NA	NA	NA	*	NA	NA	NA	*	*	NA	2022	E	fallen207
2	15	24,15	K	19-1	217	NA	NA	NA	0	4393	4.3	NA	190	NA	*	NA	Se está abriendo el tronco, la muestra fue movida	solo clavo	*	NA	NA	NA	NA	*	*	NA	2022	E	fallen208
2	15	24,15	K	19-2	300	229	226	NA	0	4393	0.2	3.7	170	174	NA	*	NA	NA	*	NA	NA	NA	*	NA	*	NA	2022	E	fallen209
2	14	25,24	J	19-1	613	558	440	NA	1	4448	6.7	11.9	NA	30	NA	*	NA	NA	*	NA	NA	NA	NA	*	NA	*	2022	V	fallen210
2	15	26,08	C	19-1	183	123	NA	NA	1	848825	2.4	NA	350	NA	NA	*	NA	Sacar de lista	NA	NA	*	NA	*	NA	NA	*	2022	V	fallen211
2	15	26,08	C	19-2	NA	NA	NA	NA	1	848885	NA	NA	NA	NA	*	NA	Solo clavo	Sacar de lista	NA	NA	*	NA	*	NA	NA	*	2022	V	fallen212
2	15	26,08	J	7-1	NA	NA	NA	NA	2	131516	NA	NA	NA	NA	NA	*	Nada	Sacar de lista	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen213
2	15	26,08	A	22-1	NA	404	NA	408	1	No tag	NA	1.6	NA	90	*	NA	NA	Es palma ATALEA	NA	NA	*	*	NA	NA	*	NA	2022	V	fallen214
2	15	26,17	B	8-1	205	193	NA	NA	0	No tag	27.7	24	130	130	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen215
2	15	26,17	B	8-2	278	270	197	176	0	No tag	10.1	6.8	184	184	*	NA	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen216
2	15	26,17	B	8-3	235	241	198	177	0	No tag	32.7	15.3	170	190	*	NA	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen217
2	15	26,17	B	8-4	205	203	NA	NA	0	No tag	5.5	7.4	236	236	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen218
2	15	26,17	D	21-1	3200	2980	NA	NA	1	No tag	8.5	12.9	264	264	NA	*	Es ceiba. La medida fue tomada con cinta tomada en mm lineales. Rajado	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen219
2	15	26,17	E	20-1	302	270	NA	NA	0	No tag	9.9	0.7	148	146	NA	*	Muestra rajada,se abrio	NA	*	NA	NA	*	NA	NA	*	NA	2022	E	fallen220
2	15	26,17	E	20-2	361	75	NA	NA	1	No tag	3.7	6	170	194	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen221
2	15	26,17	G	8-1	198	171	NA	NA	1	137872	0.3	0.6	142	142	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen222
2	15	26,17	G	8-2	1094	1091	NA	NA	1	4163	5.3	6.3	138	138	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen223
2	15	26,17	K	2-1	465	453	NA	478	1	no tag	0.9	1.2	140	140	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen224
2	15	26,17	N	2-1	469	462	NA	434	1	no tag	4.1	2.5	140	140	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen225
2	15	26,17	O	8-1	210	197	NA	NA	0	No tag	4	2.1	125	125	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen226
2	15	2617	F	19-1	492	476	NA	506	1	no tag	5.2	3.8	234	256	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen227
2	15	26,21	C	8-1	NA	NA	NA	NA	0	1140	NA	NA	NA	NA	NA	*	Nada	nada  Sacar de lista	*	NA	NA	NA	NA	*	*	NA	2022	V	fallen228
2	15	26,21	M	9,1	451	430	NA	NA	1	NA	12.4	8.6	22	18	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen229
2	15	26,21	P	3-1	330	321	NA	NA	2	No tag	4.3	1.1	230	230	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen230
2	15	28,16	G	7-2	507	505	NA	NA	1	3858	0.8	5.5	230	230	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen231
2	15	28,16	N	6-1	192	137	NA	NA	0	3761	12.6	NA	206	NA	NA	*	NA	NA	NA	*	NA	NA	NA	*	NA	*	2022	E	fallen232
2	15	28,16	N	6-2	224	168	NA	NA	0	3761	19	1.3	184	184	NA	*	NA	NA	NA	*	NA	NA	NA	*	NA	*	2022	E	fallen233
2	15	28,16	N	7-1	291	284	NA	NA	0	3761	7.9	10	248	248	NA	*	NA	NA	NA	*	NA	NA	NA	*	NA	*	2022	E	fallen234
2	15	28,16	O	19-1	151	NA	NA	NA	1	117661	3.3	NA	238	NA	NA	*	parece que la muestra fue movida	solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen235
2	16	29,06	E	7-1	NA	NA	NA	NA	1	3681	NA	NA	NA	NA	NA	NA	Se descompuso	nada  sacar de lista	NA	*	NA	NA	NA	*	NA	*	2022	V	fallen236
2	15	29,13	F	8-1	490	497	NA	NA	1	3732	5.2	2.4	112	112	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen237
2	15	29,13	L	19-1	303	326	NA	NA	1	3556	4.6	5.8	280	280	NA	*	NA	NA	NA	NA	*	NA	NA	*	NA	*	2022	E	fallen238
2	15	30,23	L	7-1	225	160	352	NA	0	3468	2.3	1	270	300	NA	*	NA	Se está  Descomponiendo	NA	NA	*	NA	NA	*	NA	*	2022	V	fallen239
2	15	31,16	K	8-3	NA	NA	NA	NA	1	3184	NA	NA	NA	NA	NA	NA	Se descompuso	Nada	NA	*	NA	*	NA	NA	NA	*	2022	E	fallen240
2	15	31,16	K	8-4	250	152	NA	NA	1	3184	19.1	3.3	30	30	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	E	fallen241
2	15	31,16	B	8-1	463	162	NA	NA	1	3190	3.2	NA	358	NA	NA	*	La muestra se está abriendo	NA	NA	*	NA	NA	NA	*	NA	*	2022	E	fallen242
2	15	31,16	B	22-1	NA	499	NA	450	1	3188	NA	5.6	NA	220	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen243
2	15	31,16	D	9-1	479	470	NA	NA	1	no tag	1.2	1.9	107	107	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen244
2	15	31,16	I	19-1	610	394	NA	NA	1	3184	6.7	11.6	272	272	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen245
2	15	31,16	I	19-2	197	177	203	210	2	No tag	5.1	1.2	270	270	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen246
2	15	31,16	H	19-1	230	NA	NA	NA	1	3184	16.3	NA	264	NA	NA	*	NA	Solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen247
2	15	31,16	L	21-1	298	283	NA	NA	1	3184	8.7	3.8	124	124	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	E	fallen248
2	15	31,21	G	21-1	362	378	289	288	1	3441	2.5	5.9	270	286	*	NA	NA	NA	NA	NA	*	NA	*	NA	*	NA	2022	V	fallen249
2	16	32,07	B	8-1	393	383	NA	NA	1	2994	2.5	2.8	236	226	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen250
2	16	32,07	O	7-1	211	208	208	203	1	2995	2.1	5.3	240	236	*	NA	NA	NA	*	NA	NA	NA	NA	*	NA	*	2022	V	fallen251
2	16	32,07	O	19-1	320	298	NA	NA	1	No tag	4.8	9.2	250	258	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	V	fallen252
2	16	32,07	O	19-2	557	477	NA	NA	2	No tag	9.7	10.9	230	236	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen253
2	16	32,07	C	19-1	220	208	NA	NA	1	96221	3.2	16.4	245	250	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen254
2	16	32,07	I	19-1	328	NA	NA	NA	1	3248	0	NA	100	NA	NA	*	Se descompuso	Solo clavo sacar de lista	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen255
2	16	32,07	J	20-1	153	145	NA	NA	1	3248	2.3	NA	130	NA	NA	*	NA	Sacar de lista	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen256
2	15	32,24	H	22-1	NA	373	NA	NA	2	109843	NA	4.8	NA	74	NA	*	NA	NA	NA	NA	*	NA	*	NA	NA	*	2022	V	fallen257
2	15	33,12	D	22-1	NA	483	NA	NA	2	3037	NA	0.9	NA	254	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen258
2	15	33,12	G	2-1	863	877	NA	NA	1	no tag	10.1	11.9	326	326	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen259
2	15	33,12	J	9-1	653	641	793	NA	0	No tag	0.5	6.4	10	10	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen260
2	15	33,12	J	9-3	363	343	309	303	0	No tag	21.2	24.8	342	342	*	NA	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen261
2	15	33,12	K	22-1	NA	350	NA	NA	1	832406	NA	1.1	NA	130	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen262
2	16	34,04	C	19-1	185	183	NA	NA	0	2600	3.4	NA	140	NA	NA	*	NA	Ya no mide  Sacar de lista	NA	*	NA	NA	*	NA	NA	*	2022	V	fallen263
2	16	34,04	D	7-1	NA	NA	NA	NA	1	2919	NA	NA	NA	NA	NA	*	Nada	nada sacar de lista	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen264
2	16	34,04	D	20-1	920	903	NA	NA	1	2600	0.7	2.5	280	284	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	V	fallen265
2	16	34,04	E	7-1	239	229	190	178	2	2919	9.5	4.5	154	130	*	NA	Solo quedan restos del tronco	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen266
2	16	34,04	E	20-1	342	327	NA	NA	2	2600	8.3	11.1	172	174	NA	*	NA	NA	NA	*	NA	*	NA	NA	*	NA	2022	V	fallen267
2	16	34,04	L	0-1	528	547	NA	NA	0	No tag	11.3	2.2	275	280	NA	*	NA	se partio en dos	*	NA	NA	NA	NA	NA	NA	*	2022	V	fallen268
2	16	34,04	M	19-1	228	228	217	213	0	2274	2.1	14.6	250	270	*	NA	NA	NA	NA	*	NA	*	NA	NA	*	NA	2022	V	fallen269
2	17	34,15	K	21-1	233	160	231	NA	0	3692	4.2	0.1	50	52	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	V	fallen270
2	17	34,15	K	21-2	323	307	172	180	1	87652	23.5	25	206	214	*	NA	NA	NA	NA	NA	*	NA	NA	*	*	NA	2022	V	fallen271
2	17	34,15	L	21-1	370	368	NA	NA	1	3692	1.1	0.8	140	144	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen272
2	17	34,15	L	21-2	435	379	NA	NA	1	3692	2.9	6.1	214	214	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen273
2	17	34,15	M	0-2	322	297	308	NA	0	no tag	21.5	13.9	320	326	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen274
2	17	34,15	M	21-1	258	498	NA	NA	1	3692	0.2	3.2	130	132	NA	*	NA	Rajado se está descomponiendo	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen275
2	17	34,15	P	6-1	178	NA	NA	NA	2	2677	1	NA	0	NA	NA	*	NA	se descompuso solo clavo	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen276
2	17	34,15	P	6-2	187	181	NA	NA	0	2677	2.2	5.6	34	54	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen277
2	16	36,04	I	19-1	735	729	NA	NA	1	2274	2.8	0.5	270	274	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	V	fallen278
2	16	36,04	P	3-1	NA	NA	NA	NA	1	2272	NA	NA	NA	NA	NA	*	Se descompuso	Nada sacar de lista	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen279
2	16	36,04	H	22-1	NA	653	NA	491	1	80756	NA	18.2	NA	234	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	V	fallen280
2	17	35,17	J	21-1	295	292	NA	NA	0	NA	18.2	4.8	180	154	NA	*	Gustabia	NA	NA	*	NA	*	NA	NA	NA	*	2022	E, C	fallen281
2	17	35,17	K	21-1	505	495	499	414	1	2466	4	6.5	300	300	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E, C	fallen282
2	17	35,17	N	21-1	607	596	638	527	1	2466	7.8	3.8	300	294	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E, C	fallen283
2	16	36,10	B	5-1	811	781	NA	NA	1	2309	3.5	5.1	234	232	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen284
2	16	36,13	C	8-1	NA	NA	NA	NA	1	2504	NA	NA	NA	NA	NA	*	Nada	nada  Sacar de lista	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen285
2	16	36,13	L	6-1	237	NA	NA	NA	1	no tag	0.7	NA	90	NA	NA	*	NA	Solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen286
2	16	36,13	M	6-1	373	NA	NA	NA	0	2347	11.6	NA	200	NA	NA	*	NA	Solo clavo	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen287
2	16	36,13	M	6-3	NA	NA	NA	NA	0	2347	NA	NA	NA	NA	NA	*	solo clavo	Solo clavo	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen288
2	16	36,13	M	6-4	NA	NA	NA	NA	0	2347	NA	NA	NA	NA	*	NA	Nada	Solo clavo	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen289
2	16	36,13	M	6-5	273	NA	NA	NA	0	2347	3.6	NA	138	NA	NA	*	NA	Solo clavo	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen290
2	17	37,17	J	21-1	418	313	NA	NA	1	2363	2.9	0.1	16	12	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen291
2	17	37,17	K	7-2	NA	NA	NA	NA	1	2371	NA	NA	NA	NA	NA	*	Nada	Nada	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen292
2	17	37,17	A	22-1	NA	243	NA	222	0	2145	NA	10.3	NA	48	*	NA	NA	NA	NA	*	NA	NA	NA	*	*	NA	2022	V	fallen293
2	17	39,07	B	4-1	227	236	NA	NA	1	no tag	0.9	0.2	130	144	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E,C	fallen294
2	17	39,07	C	19-1	176	163	191	176	0	No tag	5.7	4.2	45	142	*	NA	NA	Angulo correcto 142 grados, revisar angilo anterior.	NA	*	NA	*	NA	NA	NA	*	2022	E,C	fallen295
2	17	39,07	D	22-1	NA	213	NA	179	0	1875	NA	3	NA	272	*	NA	NA	NA	*	NA	NA	*	NA	NA	*	NA	2022	E,C	fallen296
2	17	39,07	D	22-1	NA	254	NA	202	0	1875	NA	17.4	NA	288	*	NA	NA	NA	*	NA	NA	*	NA	NA	*	NA	2022	E,C	fallen297
2	17	39,07	I	21-1	269	245	234	202	0	66360	13.2	11.2	288	150	*	NA	NA	NA	NA	*	NA	*	NA	NA	*	NA	2022	E,C	fallen298
2	17	39,07	J	20-1	298	252	NA	NA	0	66360	0.9	8.7	150	200	NA	*	NA	NA	NA	*	NA	NA	*	NA	NA	*	2022	E,C	fallen299
2	17	39,07	J	20-2	258	NA	NA	NA	0	66360	6.9	8.7	200	200	NA	*	NA	Nada	NA	*	NA	NA	*	NA	*	NA	2022	E,C	fallen300
2	17	39,07	J	20-3	60	NA	NA	NA	0	66360	0	NA	68	NA	NA	*	NA	Nada	NA	*	NA	*	NA	NA	NA	*	2022	E,C	fallen301
2	17	39,07	L	7-1	86	NA	NA	NA	1	1869	0	NA	240	NA	NA	*	Solo restos	Nada	NA	NA	*	*	NA	NA	NA	*	2022	E,C	fallen302
2	17	39,07	L	21–1	755	772	NA	NA	1	66360	8.9	8.8	110	110	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E,C	fallen303
2	17	39,07	M	21-1	364	340	NA	NA	0	66360	6.9	5.7	130	130	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	E,C	fallen304
2	17	39,07	M	21-2	785	738	683	672	1	66360	1.7	7.7	144	138	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E,C	fallen305
2	17	39,07	M	21-3	397	393	430	391	0	66360	30.5	47.2	80	80	*	NA	NA	Correguir el ano pasado la muestra es 21-3 y no 21-4	NA	*	NA	*	NA	NA	NA	*	2022	E,C	fallen306
2	17	39,07	M	21-4	389	385	NA	NA	0	66360	5.4	2.6	118	118	NA	*	NA	Nada	NA	*	NA	*	NA	NA	NA	*	2022	E,C	fallen307
2	17	39,07	O	6-1	NA	NA	NA	NA	1	no tag	NA	NA	NA	NA	*	NA	Nada	Nada	NA	NA	*	*	NA	NA	NA	*	2022	E,C	fallen308
2	22	40,21	G	5-1	NA	NA	NA	NA	1	64279	NA	NA	NA	NA	NA	*	Nada	Nada	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen309
2	22	41,24	C	8-1	257	193	NA	NA	1	58825	9.2	3.1	238	238	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen310
2	22	41,24	I	4-1	763	739	893	914	1	1749	0.9	2.2	300	300	*	NA	NA	Esta rajado	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen311
2	18	42,12	A	9-2	603	585	607	615	1	no tag	11.9	12.5	76	75	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen312
2	18	42,12	O	6-1	NA	NA	NA	NA	1	no tag	NA	NA	NA	NA	*	NA	Nada	Nada	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen313
2	18	42,12	P	9-1	240	313	NA	NA	0	no tag	4.3	5.2	24	36	NA	*	NA	Se rajo	NA	*	NA	*	NA	NA	NA	*	2022	E	fallen314
2	22	42,21	B	8-1	297	NA	NA	NA	0	1388	4.6	NA	144	NA	NA	*	NA	la muestra quedo rota y la muestra B 22-1 le cayo encima y la partio, no se puede medir	*	NA	NA	*	NA	NA	*	NA	2022	E	fallen315
2	22	42,21	A	8-1	287	256	NA	NA	0	1388	5	5	144	144	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen316
2	22	42,21	0	22-1	NA	453	NA	NA	0	1333	NA	1	NA	260	NA	*	NA	NA	NA	*	NA	NA	NA	*	NA	*	2022	E	fallen317
2	22	42,21	B	22-1	NA	267	NA	246	0	1333	NA	1.1	NA	232	*	NA	NA	NA	NA	*	NA	NA	NA	*	NA	*	2022	E	fallen318
2	22	42,21	J	6-1	123	120	NA	NA	1	1339	5.9	NA	248	NA	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen319
